X_cm-1,subtracted_Y,subtracted_E,loaded_raw_Y,loaded_raw_E,empty_smoothed_Y,empty_smoothed_E
3.857300000000000040e+01,3.081843399999999455e-01,4.815234760040676930e-03,3.817749999999999755e-01,4.600919999999999663e-03,7.359066000000000218e-02,1.420570641645110214e-03
3.876579999999999870e+01,3.085093999999999892e-01,4.799983888020042770e-03,3.814460000000000073e-01,4.587830000000000207e-03,7.293660000000000421e-02,1.411262277662093337e-03
3.895969999999999800e+01,3.124792200000000575e-01,4.817702952416224108e-03,3.860100000000000198e-01,4.605390000000000005e-03,7.353077999999999004e-02,1.414441474794909991e-03
3.915449999999999875e+01,3.124582000000000193e-01,4.809406893156368754e-03,3.865120000000000222e-01,4.595750000000000009e-03,7.405380000000000296e-02,1.417560087417813874e-03
3.935020000000000095e+01,3.168440399999999935e-01,4.821978635146364524e-03,3.904400000000000093e-01,4.611350000000000171e-03,7.359595999999998805e-02,1.409584738604955376e-03
3.954699999999999704e+01,3.227560999999999902e-01,4.849277626017302160e-03,3.969699999999999895e-01,4.639029999999999716e-03,7.421389999999999931e-02,1.412407219357080532e-03
3.974470000000000169e+01,3.178085399999999727e-01,4.813131304198131101e-03,3.925429999999999753e-01,4.600540000000000185e-03,7.473445999999998868e-02,1.414660616491460838e-03
3.994339999999999691e+01,3.196224199999999627e-01,4.805705054106421126e-03,3.934639999999999804e-01,4.596480000000000010e-03,7.384157999999999000e-02,1.402559330889071622e-03
4.014320000000000022e+01,3.222789200000000243e-01,4.816627761207211388e-03,3.970110000000000028e-01,4.606410000000000018e-03,7.473208000000000628e-02,1.407440905307217466e-03
4.034389999999999787e+01,3.306081199999999498e-01,4.854034051704210484e-03,4.055639999999999801e-01,4.645719999999999884e-03,7.495588000000000251e-02,1.406745270723879122e-03
4.054560000000000031e+01,3.280244400000000282e-01,4.833915039276548420e-03,4.031230000000000091e-01,4.625129999999999866e-03,7.509855999999999476e-02,1.405313875987851966e-03
4.074830000000000041e+01,3.292147599999999397e-01,4.830071480840009319e-03,4.045579999999999732e-01,4.621319999999999942e-03,7.534324000000000576e-02,1.404632324711345978e-03
