X_cm-1,raw_Y,raw_E,smoothed_Y,smoothed_E,effective_window_points
1.371460000000000036e+03,1.186409999999999965e-01,6.783560000000000111e-03,1.111238898455000068e-01,2.028681889540702010e-03,5.653595000000000148e+00
1.378319999999999936e+03,1.058489999999999986e-01,6.430660000000000369e-03,1.101213095860000268e-01,2.030145427997377249e-03,5.658739999999999881e+00
1.385210000000000036e+03,1.082059999999999966e-01,6.527479999999999567e-03,1.102685965107499944e-01,2.043771592170530709e-03,5.663907499999999651e+00
1.392140000000000100e+03,1.131140000000000062e-01,6.694649999999999906e-03,1.084452962574999901e-01,2.040730041906419889e-03,5.669105000000000061e+00
1.399099999999999909e+03,1.074269999999999947e-01,6.543359999999999801e-03,1.098868600649999944e-01,2.068826506222506360e-03,5.674324999999999619e+00
1.406089999999999918e+03,1.072239999999999999e-01,6.575509999999999688e-03,1.105835382919999887e-01,2.087592273140686811e-03,5.679567500000000102e+00
1.413119999999999891e+03,1.090929999999999955e-01,6.662300000000000340e-03,1.091931034680000134e-01,2.087401665583222665e-03,5.684839999999999449e+00
1.420190000000000055e+03,1.167900000000000049e-01,6.914479999999999758e-03,1.088508238069999801e-01,2.099294802780322933e-03,5.690142500000000325e+00
1.427289999999999964e+03,1.094399999999999956e-01,6.726110000000000422e-03,1.092000734362499892e-01,2.117301023689419602e-03,5.695467500000000349e+00
1.434430000000000064e+03,1.029709999999999931e-01,6.542799999999999658e-03,1.095702072152499873e-01,2.135552184256934560e-03,5.700822500000000126e+00
1.441599999999999909e+03,1.069060000000000010e-01,6.689109999999999848e-03,1.084030635399999970e-01,2.139444261892131140e-03,5.706199999999999939e+00
1.448809999999999945e+03,1.104210000000000053e-01,6.823300000000000025e-03,1.082042664272500065e-01,2.152485170998854822e-03,5.711607499999999504e+00
1.456049999999999955e+03,1.115710000000000035e-01,6.892340000000000272e-03,1.085531424825000035e-01,2.170860908104737391e-03,5.717037499999999994e+00
1.463329999999999927e+03,1.094620000000000037e-01,6.856509999999999688e-03,1.083918686872499954e-01,2.186419230814860924e-03,5.722497500000000237e+00
1.470650000000000091e+03,1.077440000000000064e-01,6.832659999999999949e-03,1.077917184887499935e-01,2.198648093292575583e-03,5.727987500000000232e+00
1.478000000000000000e+03,1.036340000000000039e-01,6.733059999999999913e-03,1.070608639500000292e-01,2.210878446945716003e-03,5.733500000000000263e+00
1.485390000000000100e+03,1.071170000000000039e-01,6.861009999999999852e-03,1.073103721909999947e-01,2.233197724991157519e-03,5.739042500000000047e+00
1.492819999999999936e+03,1.069670000000000065e-01,6.913560000000000018e-03,1.076945539605000113e-01,2.253722103234263256e-03,5.744614999999999583e+00
1.500279999999999973e+03,1.076069999999999943e-01,6.978500000000000328e-03,1.092374343100000061e-01,2.288289714034899558e-03,5.750210000000000043e+00
1.507779999999999973e+03,1.122689999999999938e-01,7.129260000000000111e-03,1.116033599240000007e-01,2.335715504759611639e-03,5.755835000000000257e+00
1.515319999999999936e+03,1.089350000000000041e-01,7.032270000000000187e-03,1.143792999189999909e-01,2.382856848072791717e-03,5.761490000000000222e+00
1.522900000000000091e+03,1.138450000000000017e-01,7.221889999999999907e-03,1.157600079500000212e-01,2.411968353586975249e-03,5.767174999999999940e+00
1.530509999999999991e+03,1.232509999999999994e-01,7.579400000000000026e-03,1.146320809152500120e-01,2.417632404873475745e-03,5.772882499999999695e+00
1.538160000000000082e+03,1.226200000000000068e-01,7.576120000000000423e-03,1.147169043200000071e-01,2.441427831762044143e-03,5.778620000000000090e+00
1.545859999999999900e+03,1.128679999999999961e-01,7.287889999999999993e-03,1.149130631429999966e-01,2.465195611329381968e-03,5.784394999999999953e+00
1.553579999999999927e+03,1.033260000000000012e-01,7.011950000000000301e-03,1.134195768250000069e-01,2.469168372857555045e-03,5.790185000000000137e+00
1.561349999999999909e+03,1.115980000000000028e-01,7.302020000000000212e-03,1.121555638062499971e-01,2.475887944763447562e-03,5.796012499999999790e+00
1.569160000000000082e+03,1.161129999999999940e-01,7.463929999999999697e-03,1.114553123250000000e-01,2.486042869669549422e-03,5.801870000000000083e+00
1.577000000000000000e+03,1.141749999999999987e-01,7.451710000000000278e-03,1.134896983500000012e-01,2.532774760617160191e-03,5.807750000000000412e+00
1.584890000000000100e+03,1.156829999999999942e-01,7.496990000000000251e-03,1.143815022324999875e-01,2.564956860331625565e-03,5.813667500000000210e+00
1.592809999999999945e+03,1.067639999999999978e-01,7.236570000000000329e-03,1.131073438257499952e-01,2.571970681993801088e-03,5.819607500000000044e+00
1.600779999999999973e+03,1.174950000000000022e-01,7.651110000000000029e-03,1.131884947109999817e-01,2.600013658749063955e-03,5.825585000000000235e+00
1.608779999999999973e+03,1.165199999999999986e-01,7.640039999999999852e-03,1.122020368139999974e-01,2.611846420623022656e-03,5.831585000000000463e+00
1.616829999999999927e+03,1.066600000000000048e-01,7.341140000000000339e-03,1.126436825247500023e-01,2.641871002171124021e-03,5.837622500000000159e+00
1.624910000000000082e+03,1.167239999999999944e-01,7.727920000000000102e-03,1.110910061765000012e-01,2.646690891760942153e-03,5.843682499999999891e+00
1.633029999999999973e+03,1.082830000000000042e-01,7.451759999999999981e-03,1.107588753842500134e-01,2.669660391168238341e-03,5.849772500000000264e+00
1.641200000000000045e+03,1.096069999999999961e-01,7.522580000000000065e-03,1.119435343600000132e-01,2.708740881997115379e-03,5.855900000000000105e+00
1.649410000000000082e+03,1.082319999999999949e-01,7.492539999999999790e-03,1.110533651319999954e-01,2.723097265917850517e-03,5.862057500000000587e+00
1.657650000000000091e+03,1.159570000000000045e-01,7.794670000000000071e-03,1.113124451187499919e-01,2.750969190444122522e-03,5.868237500000000217e+00
1.665940000000000055e+03,1.130430000000000046e-01,7.749350000000000335e-03,1.112013893510000045e-01,2.774849728922639501e-03,5.874455000000000204e+00
1.674269999999999982e+03,1.112260000000000054e-01,7.713170000000000096e-03,1.123450825117499885e-01,2.818107541357409238e-03,5.880702499999999944e+00
1.682640000000000100e+03,1.095359999999999945e-01,7.658950000000000306e-03,1.112359227540000162e-01,2.830255052599276334e-03,5.886980000000000324e+00
1.691059999999999945e+03,1.088719999999999966e-01,7.657660000000000161e-03,1.103200028199999988e-01,2.844509706496962768e-03,5.893295000000000172e+00
1.699509999999999991e+03,1.159390000000000004e-01,7.945970000000000116e-03,1.116675973812499834e-01,2.892147066356979233e-03,5.899632500000000057e+00
1.708009999999999991e+03,1.084269999999999956e-01,7.716680000000000067e-03,1.131819764365000064e-01,2.940201337890846738e-03,5.906007500000000299e+00
1.716549999999999955e+03,1.075760000000000050e-01,7.707010000000000249e-03,1.135856139762499994e-01,2.973672212787901135e-03,5.912412500000000293e+00
1.725130000000000109e+03,1.207249999999999990e-01,8.204339999999999203e-03,1.136897916814999937e-01,3.006004586615207419e-03,5.918847500000000039e+00
1.733759999999999991e+03,1.180969999999999936e-01,8.144059999999999841e-03,1.155499624959999971e-01,3.060845372917690623e-03,5.925320000000000142e+00
1.742430000000000064e+03,1.104229999999999934e-01,7.904410000000000602e-03,1.147496484172500081e-01,3.077448126370279247e-03,5.931822499999999998e+00
1.751140000000000100e+03,1.172300000000000009e-01,8.166740000000000457e-03,1.125519712949999973e-01,3.079428616621506833e-03,5.938354999999999606e+00
1.759890000000000100e+03,1.196070000000000050e-01,8.287430000000000144e-03,1.116458918724999999e-01,3.098749435330261023e-03,5.944917499999999855e+00
1.768690000000000055e+03,1.013330000000000064e-01,7.655829999999999753e-03,1.111899699425000082e-01,3.122662809141948329e-03,5.951517499999999572e+00
1.777539999999999964e+03,1.083120000000000055e-01,7.931640000000000218e-03,1.104523695425000118e-01,3.146008116417815109e-03,5.958154999999999646e+00
1.786420000000000073e+03,1.130629999999999968e-01,8.137270000000000267e-03,1.109933185364999908e-01,3.186456035891519194e-03,5.964814999999999756e+00
1.795359999999999900e+03,1.073749999999999982e-01,7.962280000000000399e-03,1.129625843200000035e-01,3.243697062958208772e-03,5.971519999999999939e+00
1.804329999999999927e+03,1.131589999999999957e-01,8.210399999999999643e-03,1.138252813247499912e-01,3.289640065579147506e-03,5.978247500000000159e+00
1.813349999999999909e+03,1.232309999999999933e-01,8.574139999999999193e-03,1.136740936687500036e-01,3.321946186305084307e-03,5.985012499999999847e+00
1.822420000000000073e+03,1.126240000000000019e-01,8.212580000000000574e-03,1.148112997090000031e-01,3.373236717523874027e-03,5.991814999999999891e+00
1.831529999999999973e+03,1.134909999999999947e-01,8.299030000000000643e-03,1.152828074039999734e-01,3.414767192127968459e-03,5.998647499999999688e+00
1.840690000000000055e+03,1.121370000000000006e-01,8.288230000000000597e-03,1.129524414309523717e-01,3.377813407616675999e-03,6.005517499999999842e+00
1.849890000000000100e+03,1.142200000000000021e-01,8.393299999999999372e-03,1.124015619570833402e-01,3.358886992703703257e-03,6.012417499999999748e+00
1.859140000000000100e+03,1.159950000000000009e-01,8.481819999999999291e-03,1.133053480841666738e-01,3.360463358884901997e-03,6.019355000000000011e+00
1.868440000000000055e+03,1.091990000000000044e-01,8.240259999999999252e-03,1.134902240595238171e-01,3.350467700667650404e-03,6.026329999999999742e+00
1.877779999999999973e+03,1.093650000000000039e-01,8.277609999999999482e-03,1.117788474094047746e-01,3.312361884575221009e-03,6.033335000000000115e+00
1.887170000000000073e+03,1.189130000000000048e-01,8.665960000000000329e-03,1.111511027399999796e-01,3.291915427942419640e-03,6.040377499999999955e+00
1.896609999999999900e+03,1.132800000000000057e-01,8.491220000000000712e-03,1.119321768861309407e-01,3.292938352987931881e-03,6.047457500000000152e+00
1.906089999999999918e+03,1.038509999999999989e-01,8.167119999999999935e-03,1.143514898001190688e-01,3.316778481191276755e-03,6.054567500000000102e+00
1.915619999999999891e+03,1.121299999999999936e-01,8.525019999999999473e-03,1.139747582498809586e-01,3.298977174516361244e-03,6.061714999999999520e+00
1.925200000000000045e+03,1.141660000000000036e-01,8.615519999999999776e-03,1.135841432690476160e-01,3.281229441397814223e-03,6.068900000000000183e+00
1.934819999999999936e+03,1.240040000000000031e-01,9.001020000000000201e-03,1.155500576883333325e-01,3.295223893232777576e-03,6.076114999999999711e+00
1.944500000000000000e+03,1.161539999999999934e-01,8.755580000000000654e-03,1.160713234791666548e-01,3.286996359128886280e-03,6.083375000000000199e+00
1.954220000000000027e+03,1.112179999999999974e-01,8.585680000000000048e-03,1.148241964127380971e-01,3.256128542232802122e-03,6.090664999999999552e+00
1.963990000000000009e+03,1.164000000000000035e-01,8.778980000000000464e-03,1.144171115825000085e-01,3.236622427426981592e-03,6.097992500000000149e+00
1.973809999999999945e+03,1.147709999999999980e-01,8.775319999999999648e-03,1.162608669587499866e-01,3.249188031485984902e-03,6.105357500000000215e+00
1.983680000000000064e+03,1.064500000000000030e-01,8.499249999999999861e-03,1.174284866790476223e-01,3.251749237323297258e-03,6.112759999999999749e+00
1.993599999999999909e+03,1.206929999999999947e-01,9.063579999999999900e-03,1.150114270333333216e-01,3.204600758399721652e-03,6.120199999999999640e+00
2.003569999999999936e+03,1.280429999999999902e-01,9.333130000000000245e-03,1.137864579885119048e-01,3.175935659733042891e-03,6.127677499999999888e+00
2.013589999999999918e+03,1.188239999999999991e-01,9.025470000000000714e-03,1.135514799109523659e-01,3.160959529743043346e-03,6.135192499999999605e+00
2.023650000000000091e+03,1.011419999999999958e-01,8.376019999999999646e-03,1.145807300901785786e-01,3.161777807469690234e-03,6.142737499999999962e+00
2.033769999999999982e+03,1.074569999999999970e-01,8.688680000000000708e-03,1.138844007676190484e-01,3.140299480210536742e-03,6.150327499999999503e+00
2.043940000000000055e+03,1.059889999999999999e-01,8.650369999999999240e-03,1.134819919133333299e-01,3.125140379299745901e-03,6.157954999999999401e+00
2.054159999999999854e+03,1.252659999999999885e-01,9.447060000000000179e-03,1.140088594133333300e-01,3.122197812888566088e-03,6.165619999999999656e+00
2.064429999999999836e+03,1.227639999999999981e-01,9.356710000000000721e-03,1.147626827045833409e-01,3.115019977917484525e-03,6.173322499999999380e+00
2.074750000000000000e+03,1.175339999999999996e-01,9.167849999999999958e-03,1.165653344181547535e-01,3.125986766946451962e-03,6.181062499999999460e+00
2.085130000000000109e+03,1.069139999999999951e-01,8.760949999999999988e-03,1.140746277613094994e-01,3.071363026680102703e-03,6.188847499999999613e+00
2.095550000000000182e+03,1.112220000000000014e-01,8.965110000000000093e-03,1.103297668291666478e-01,3.007598077316676281e-03,6.196662500000000406e+00
2.106030000000000200e+03,1.173769999999999952e-01,9.262009999999999341e-03,1.102204482391666573e-01,2.995583946566947667e-03,6.204522499999999496e+00
2.116559999999999945e+03,1.067749999999999949e-01,8.856460000000000027e-03,1.093534885738095264e-01,2.974866001498094239e-03,6.212419999999999831e+00
2.127139999999999873e+03,1.000000000000000056e-01,8.615509999999999835e-03,1.083606669697619040e-01,2.947727930133659142e-03,6.220354999999999634e+00
2.137780000000000200e+03,1.177139999999999992e-01,9.348900000000000265e-03,1.058798414408333305e-01,2.900092506627547587e-03,6.228334999999999511e+00
2.148469999999999800e+03,1.034909999999999997e-01,8.800630000000000258e-03,1.052270909578571501e-01,2.882341503052269181e-03,6.236352499999999743e+00
2.159210000000000036e+03,1.042489999999999944e-01,8.850469999999999171e-03,1.071678444899404614e-01,2.900396947244113840e-03,6.244407500000000333e+00
2.170010000000000218e+03,1.007239999999999941e-01,8.758399999999999519e-03,1.077344585924999987e-01,2.892744926463862703e-03,6.252507500000000107e+00
2.180860000000000127e+03,1.048599999999999949e-01,8.937040000000000262e-03,1.081685937525000002e-01,2.891678634534993950e-03,6.260645000000000238e+00
2.191760000000000218e+03,1.135250000000000009e-01,9.355179999999999399e-03,1.096562210004761867e-01,2.903301844972294449e-03,6.268819999999999837e+00
2.202719999999999800e+03,1.173170000000000046e-01,9.529019999999999158e-03,1.125717763657142906e-01,2.934012502398395620e-03,6.277039999999999509e+00
2.213730000000000018e+03,1.094220000000000054e-01,9.213600000000000609e-03,1.142257309965476197e-01,2.945647749769968789e-03,6.285297500000000426e+00
2.224800000000000182e+03,1.133849999999999997e-01,9.457899999999999988e-03,1.162300743428571481e-01,2.959883955081427098e-03,6.293599999999999639e+00
2.235929999999999836e+03,1.198509999999999992e-01,9.755990000000000842e-03,1.173737739688095333e-01,2.964887467400274552e-03,6.301947499999999813e+00
2.247110000000000127e+03,1.142419999999999963e-01,9.550970000000000640e-03,1.173596090443452533e-01,2.958420700388009108e-03,6.310332499999999456e+00
2.258340000000000146e+03,1.238739999999999980e-01,9.973169999999999952e-03,1.193593056480952430e-01,2.974015172601155148e-03,6.318755000000000344e+00
2.269630000000000109e+03,1.234839999999999965e-01,9.988900000000000209e-03,1.206051827331547643e-01,2.977758638066552339e-03,6.327222499999999528e+00
2.280980000000000018e+03,1.115310000000000051e-01,9.516570000000000237e-03,1.218759155574999919e-01,2.985807328180523600e-03,6.335734999999999673e+00
2.292389999999999873e+03,1.248839999999999950e-01,1.012049999999999929e-02,1.200515637950595182e-01,2.949163801233600606e-03,6.344292499999999890e+00
2.303849999999999909e+03,1.258380000000000054e-01,1.016240000000000025e-02,1.166124683208333290e-01,2.895398714344875335e-03,6.352887499999999577e+00
2.315369999999999891e+03,1.239520000000000066e-01,1.012380000000000051e-02,1.164548498885714378e-01,2.888446728476015864e-03,6.361527500000000224e+00
2.326940000000000055e+03,1.094340000000000035e-01,9.502550000000000233e-03,1.165044126767857124e-01,2.877210302342042732e-03,6.370205000000000339e+00
2.338579999999999927e+03,1.018469999999999931e-01,9.194290000000000795e-03,1.154894330494047605e-01,2.855848418542170780e-03,6.378935000000000244e+00
2.350269999999999982e+03,1.143829999999999986e-01,9.799699999999999731e-03,1.134359280045238172e-01,2.823694741473569032e-03,6.387702499999999617e+00
2.362019999999999982e+03,1.207649999999999973e-01,1.009290000000000014e-02,1.133269116333333465e-01,2.820193000689738116e-03,6.396514999999999951e+00
2.373829999999999927e+03,1.190019999999999967e-01,1.001580000000000005e-02,1.144647206166666681e-01,2.831555953415872216e-03,6.405372500000000358e+00
2.385699999999999818e+03,1.114850000000000008e-01,9.748859999999999817e-03,1.151750118327380945e-01,2.833767509181820462e-03,6.414274999999999949e+00
2.397630000000000109e+03,1.138819999999999971e-01,9.866190000000000376e-03,1.161048833714285605e-01,2.840706172935130325e-03,6.423222499999999613e+00
2.409619999999999891e+03,1.119249999999999967e-01,9.819539999999999866e-03,1.177306644749999964e-01,2.859621717570781565e-03,6.432215000000000238e+00
2.421670000000000073e+03,1.142900000000000027e-01,9.968909999999999230e-03,1.185978055030952327e-01,2.870011432576086499e-03,6.441252500000000047e+00
2.433769999999999982e+03,1.242459999999999953e-01,1.040929999999999980e-02,1.176051769270833325e-01,2.856195066101716289e-03,6.450327500000000214e+00
2.445940000000000055e+03,1.300540000000000029e-01,1.067700000000000073e-02,1.176411248754761912e-01,2.854853262838777730e-03,6.459455000000000169e+00
2.458170000000000073e+03,1.200610000000000011e-01,1.029580000000000078e-02,1.208572950487500075e-01,2.892503246824252704e-03,6.468627500000000197e+00
2.470460000000000036e+03,1.065910000000000052e-01,9.730580000000000826e-03,1.211430071140476294e-01,2.895109196955440549e-03,6.477845000000000297e+00
2.482820000000000164e+03,1.130140000000000033e-01,1.000619999999999982e-02,1.212653268985714183e-01,2.900481400144042359e-03,6.487115000000000187e+00
2.495230000000000018e+03,1.340050000000000130e-01,1.093260000000000065e-02,1.225941434362499971e-01,2.925565451678293922e-03,6.496422500000000433e+00
2.507710000000000036e+03,1.217690000000000022e-01,1.046610000000000075e-02,1.215542956169047561e-01,2.918465357912250480e-03,6.505782500000000468e+00
2.520250000000000000e+03,1.282079999999999886e-01,1.082280000000000048e-02,1.218151257648809604e-01,2.927195241679227036e-03,6.515187499999999687e+00
2.532849999999999909e+03,1.331380000000000063e-01,1.112409999999999961e-02,1.202793899541666767e-01,2.916961433576567477e-03,6.524637499999999868e+00
2.545510000000000218e+03,1.061840000000000006e-01,9.910820000000000740e-03,1.179778463558333185e-01,2.898845850595856491e-03,6.534132500000000121e+00
2.558239999999999782e+03,1.117820000000000064e-01,1.018439999999999970e-02,1.167869236419047663e-01,2.893473162368018041e-03,6.543680000000000163e+00
2.571030000000000200e+03,1.139229999999999965e-01,1.032250000000000008e-02,1.149167852017857205e-01,2.879295875549792421e-03,6.553272500000000278e+00
2.583880000000000109e+03,1.127530000000000060e-01,1.028979999999999999e-02,1.161789616014285709e-01,2.904843074588176182e-03,6.562910000000000466e+00
2.596800000000000182e+03,1.171709999999999974e-01,1.051629999999999926e-02,1.184908282999999896e-01,2.944935652918917804e-03,6.572600000000000442e+00
2.609789999999999964e+03,1.183049999999999935e-01,1.061089999999999950e-02,1.181196896008928632e-01,2.952192106014960883e-03,6.582342500000000207e+00
2.622840000000000146e+03,1.283839999999999981e-01,1.110900000000000082e-02,1.186320681566666591e-01,2.970565224880358356e-03,6.592130000000000045e+00
2.635949999999999818e+03,1.239949999999999941e-01,1.091390000000000068e-02,1.178621403842261689e-01,2.974837471734648880e-03,6.601962499999999956e+00
2.649130000000000109e+03,1.103949999999999931e-01,1.031729999999999974e-02,1.164366174926190350e-01,2.972220194186830922e-03,6.611847499999999656e+00
2.662380000000000109e+03,1.168020000000000030e-01,1.062180000000000069e-02,1.138849505446428434e-01,2.957984347732469429e-03,6.621785000000000032e+00
2.675690000000000055e+03,1.096820000000000017e-01,1.032029999999999927e-02,1.124026941058333118e-01,2.957030050648427541e-03,6.631767500000000481e+00
2.689070000000000164e+03,1.082879999999999954e-01,1.029680000000000005e-02,1.122046641170237891e-01,2.972227054359720747e-03,6.641802500000000720e+00
2.702510000000000218e+03,1.056669999999999970e-01,1.022389999999999931e-02,1.111275386832738243e-01,2.978689225799994230e-03,6.651882500000000142e+00
2.716019999999999982e+03,1.166819999999999941e-01,1.078280000000000037e-02,1.094247079898809649e-01,2.975495725131342001e-03,6.662015000000000242e+00
2.729610000000000127e+03,1.172030000000000016e-01,1.082100000000000076e-02,1.096071940745238088e-01,3.001046479052794664e-03,6.672207499999999847e+00
2.743250000000000000e+03,1.057469999999999938e-01,1.026179999999999974e-02,1.103588430833333245e-01,3.035150856746173919e-03,6.682437499999999808e+00
2.756969999999999800e+03,1.028000000000000025e-01,1.013990000000000030e-02,1.106144038550000014e-01,3.066556234558751558e-03,6.692727500000000163e+00
2.770750000000000000e+03,1.103849999999999970e-01,1.056990000000000013e-02,1.103131008854166817e-01,3.088506582739878898e-03,6.703062499999999702e+00
2.784610000000000127e+03,1.123770000000000047e-01,1.070800000000000050e-02,1.130425325712500068e-01,3.152808431826958739e-03,6.713457500000000522e+00
2.798530000000000200e+03,1.111759999999999970e-01,1.068099999999999952e-02,1.143546035645237879e-01,3.201119372871067889e-03,6.723897499999999638e+00
2.812519999999999982e+03,1.147780000000000050e-01,1.086529999999999961e-02,1.161815843371428458e-01,3.263184391587141322e-03,6.734389999999999432e+00
2.826590000000000146e+03,1.317069999999999907e-01,1.170150000000000010e-02,1.149180426444047637e-01,3.279538722309537080e-03,6.744942500000000507e+00
2.840719999999999800e+03,1.137009999999999965e-01,1.088749999999999961e-02,1.140127689714285630e-01,3.300955241341738643e-03,6.755539999999999878e+00
2.854920000000000073e+03,1.174270000000000036e-01,1.114129999999999981e-02,1.133804391676190432e-01,3.326942798747898819e-03,6.766189999999999927e+00
2.869199999999999818e+03,1.025350000000000011e-01,1.041079999999999957e-02,1.123752361880952511e-01,3.354374253816576508e-03,6.776899999999999480e+00
2.883539999999999964e+03,1.059879999999999989e-01,1.061980000000000042e-02,1.109029302294047697e-01,3.364413096073634417e-03,6.787654999999999994e+00
2.897960000000000036e+03,1.078940000000000038e-01,1.069660000000000055e-02,1.116752285804761824e-01,3.414447343805958671e-03,6.798470000000000013e+00
2.912449999999999818e+03,1.122260000000000063e-01,1.095080000000000012e-02,1.128253550422619184e-01,3.467357699343100261e-03,6.809337499999999821e+00
2.927010000000000218e+03,1.172190000000000037e-01,1.122650000000000037e-02,1.150726628851785893e-01,3.543503662814005868e-03,6.820257500000000306e+00
2.941650000000000091e+03,1.197460000000000052e-01,1.134770000000000049e-02,1.148115327672619146e-01,3.582542054019177778e-03,6.831237500000000296e+00
2.956360000000000127e+03,1.219510000000000038e-01,1.155429999999999999e-02,1.150195568433333565e-01,3.632947931997264172e-03,6.842270000000000074e+00
2.971139999999999873e+03,1.186350000000000043e-01,1.139510000000000002e-02,1.141843135542857102e-01,3.668897596295029370e-03,6.853355000000000530e+00
2.985989999999999782e+03,1.046850000000000003e-01,1.074319999999999962e-02,1.129721075529761809e-01,3.700273545596988612e-03,6.864492499999999886e+00
3.000920000000000073e+03,1.101739999999999942e-01,1.104789999999999939e-02,1.112715157121428600e-01,3.725242692474991547e-03,6.875690000000000524e+00
3.015929999999999836e+03,1.073869999999999963e-01,1.095409999999999960e-02,1.117153156677380965e-01,3.780437990828611206e-03,6.886947499999999778e+00
3.031010000000000218e+03,1.092739999999999961e-01,1.110189999999999962e-02,1.129611420237500025e-01,3.849167030685628644e-03,6.898257499999999709e+00
3.046159999999999854e+03,1.083120000000000055e-01,1.107159999999999915e-02,1.176474762961904758e-01,3.982185585414080992e-03,6.909620000000000317e+00
3.061389999999999873e+03,1.244360000000000049e-01,1.185740000000000058e-02,1.184434657958333276e-01,4.051014671668461652e-03,6.921042500000000430e+00
3.076699999999999818e+03,1.254939999999999944e-01,1.193340000000000026e-02,1.196038761874999856e-01,4.128615027396658269e-03,6.932525000000000048e+00
3.092079999999999927e+03,1.376789999999999958e-01,1.254579999999999931e-02,1.209125366823809583e-01,4.206481737264061195e-03,6.944060000000000343e+00
3.107539999999999964e+03,1.155169999999999947e-01,1.155330000000000072e-02,1.236443347179761870e-01,4.314147599662229542e-03,6.955655000000000143e+00
3.123079999999999927e+03,1.157109999999999944e-01,1.161180000000000025e-02,1.230353915540476073e-01,4.366215646638966878e-03,6.967309999999999448e+00
3.138699999999999818e+03,1.184240000000000015e-01,1.172549999999999981e-02,1.238271735863094997e-01,4.446902029485412348e-03,6.979025000000000034e+00
3.154389999999999873e+03,1.282899999999999874e-01,1.224229999999999936e-02,1.210287309648214321e-01,4.462217402877703513e-03,6.990792499999999521e+00
3.170159999999999854e+03,1.202259999999999995e-01,1.189650000000000082e-02,1.206988259142857262e-01,4.497843753615724145e-03,7.002620000000000289e+00
3.186010000000000218e+03,1.312810000000000088e-01,1.248220000000000059e-02,1.218739478040625074e-01,4.477463819111027372e-03,7.014507500000000562e+00
3.201940000000000055e+03,1.176930000000000059e-01,1.186459999999999945e-02,1.207234886710714244e-01,4.416016556756876751e-03,7.026455000000000339e+00
3.217949999999999818e+03,1.132589999999999986e-01,1.167100000000000082e-02,1.192923433640625114e-01,4.351954084496775788e-03,7.038462499999999622e+00
3.234039999999999964e+03,1.240919999999999940e-01,1.223139999999999991e-02,1.199206626021428607e-01,4.325552686281142027e-03,7.050530000000000186e+00
3.250210000000000036e+03,1.102859999999999951e-01,1.156510000000000003e-02,1.188571669094196231e-01,4.269941397386837166e-03,7.062657500000000255e+00
3.266469999999999800e+03,1.180289999999999950e-01,1.202819999999999931e-02,1.191808460041517831e-01,4.240166676888662382e-03,7.074852500000000433e+00
3.282800000000000182e+03,1.246270000000000017e-01,1.239490000000000036e-02,1.187260646053571317e-01,4.193225507696395418e-03,7.087100000000000399e+00
3.299210000000000036e+03,1.239129999999999954e-01,1.241710000000000036e-02,1.174868441092410537e-01,4.137095231655668094e-03,7.099407499999999871e+00
3.315710000000000036e+03,1.206880000000000036e-01,1.230470000000000001e-02,1.178035358850446357e-01,4.104450422091572570e-03,7.111782500000000340e+00
3.332289999999999964e+03,1.096810000000000007e-01,1.176390000000000075e-02,1.184985588646428611e-01,4.074374399650243853e-03,7.124217500000000314e+00
3.348949999999999818e+03,1.156950000000000062e-01,1.212880000000000034e-02,1.204749955310267795e-01,4.073363476473904586e-03,7.136712499999999793e+00
3.365690000000000055e+03,1.116840000000000055e-01,1.193909999999999937e-02,1.215747521972767864e-01,4.053966296478930809e-03,7.149267500000000553e+00
3.382519999999999982e+03,1.209059999999999996e-01,1.242859999999999972e-02,1.224283607575000071e-01,4.027910184021842033e-03,7.161889999999999645e+00
3.399429999999999836e+03,1.392940000000000011e-01,1.338119999999999934e-02,1.251371797626785465e-01,4.039492262506883848e-03,7.174572500000000019e+00
3.416429999999999836e+03,1.325040000000000107e-01,1.305060000000000074e-02,1.248174092398214308e-01,3.993717624781908428e-03,7.187322499999999614e+00
3.433510000000000218e+03,1.258670000000000067e-01,1.279250000000000005e-02,1.255377243569196222e-01,3.962422819852154214e-03,7.200132500000000491e+00
3.450679999999999836e+03,1.318870000000000042e-01,1.313789999999999923e-02,1.256809694830357260e-01,3.931141776410252038e-03,7.213009999999999700e+00
3.467929999999999836e+03,1.131189999999999973e-01,1.218780000000000037e-02,1.226969802539732146e-01,3.849639596693176825e-03,7.225947500000000190e+00
3.485269999999999982e+03,1.156469999999999998e-01,1.230279999999999915e-02,1.206881373854464257e-01,3.787333668955002435e-03,7.238952499999999901e+00
3.502699999999999818e+03,1.229770000000000030e-01,1.279809999999999975e-02,1.194235093111607193e-01,3.733671367879101786e-03,7.252024999999999721e+00
3.520210000000000036e+03,1.176999999999999991e-01,1.255840000000000081e-02,1.173630387446875090e-01,3.675436141116476818e-03,7.265157500000000823e+00
3.537809999999999945e+03,1.186559999999999976e-01,1.263700000000000066e-02,1.169598975857142897e-01,3.637177821342926949e-03,7.278357500000000258e+00
3.555500000000000000e+03,1.158809999999999979e-01,1.251030000000000024e-02,1.174788219888392715e-01,3.618262105014424367e-03,7.291624999999999801e+00
3.573280000000000200e+03,1.198520000000000002e-01,1.279300000000000055e-02,1.179628913085714187e-01,3.597269627684595867e-03,7.304959999999999454e+00
