X_cm-1,subtracted_Y,subtracted_E,pureMeOH_raw_Y,pureMeOH_raw_E,emptyAlcan_Y,emptyAlcan_E
1.538160000000000082e+03,5.736216999999999011e-01,2.424583760045422726e-02,6.119289999999999452e-01,2.407919999999999852e-02,3.830730000000000246e-02,2.837740000000000054e-03
1.545859999999999900e+03,6.484979000000000715e-01,2.580511787242988075e-02,6.879260000000000375e-01,2.564210000000000100e-02,3.942810000000000065e-02,2.896000000000000137e-03
1.553579999999999927e+03,6.262535000000000185e-01,2.549935533802570251e-02,6.675389999999999935e-01,2.532550000000000079e-02,4.128550000000000275e-02,2.972569999999999900e-03
1.561349999999999909e+03,6.283053999999999029e-01,2.552627298483662460e-02,6.653559999999999475e-01,2.536920000000000147e-02,3.705060000000000298e-02,2.827420000000000194e-03
1.569160000000000082e+03,6.380862000000000478e-01,2.577569741132138686e-02,6.747910000000000297e-01,2.562019999999999922e-02,3.670480000000000270e-02,2.827000000000000086e-03
1.577000000000000000e+03,6.193910000000000249e-01,2.564887504048667111e-02,6.591970000000000329e-01,2.547680000000000083e-02,3.980600000000000110e-02,2.966050000000000023e-03
1.584890000000000100e+03,6.139599000000000029e-01,2.560417357326730606e-02,6.510820000000000496e-01,2.544259999999999924e-02,3.712209999999999815e-02,2.871900000000000147e-03
1.592809999999999945e+03,6.040052000000000199e-01,2.543906364995378658e-02,6.390339999999999909e-01,2.528510000000000132e-02,3.502879999999999883e-02,2.794580000000000067e-03
1.600779999999999973e+03,6.122622999999999260e-01,2.570405740213984117e-02,6.498469999999999525e-01,2.553889999999999980e-02,3.758469999999999867e-02,2.909150000000000104e-03
1.608779999999999973e+03,6.378789000000000264e-01,2.620178788012184415e-02,6.696860000000000035e-01,2.606349999999999986e-02,3.180709999999999787e-02,2.688429999999999900e-03
1.616829999999999927e+03,5.861120999999999137e-01,2.528905791705376993e-02,6.183769999999999545e-01,2.514279999999999987e-02,3.226489999999999914e-02,2.715889999999999884e-03
1.624910000000000082e+03,5.859617999999999771e-01,2.542288451601037655e-02,6.221729999999999761e-01,2.525770000000000098e-02,3.621119999999999894e-02,2.893380000000000084e-03
1.633029999999999973e+03,6.084967000000000015e-01,2.602297108978142773e-02,6.453379999999999672e-01,2.585679999999999923e-02,3.684130000000000044e-02,2.936139999999999844e-03
1.641200000000000045e+03,5.693325000000000191e-01,2.529027846624073983e-02,6.027240000000000375e-01,2.513469999999999940e-02,3.339149999999999757e-02,2.800899999999999831e-03
1.649410000000000082e+03,5.542774999999999785e-01,2.515041460860834369e-02,5.931079999999999686e-01,2.496759999999999952e-02,3.883049999999999696e-02,3.026930000000000159e-03
1.657650000000000091e+03,5.375701999999999980e-01,2.483657852560211196e-02,5.716890000000000027e-01,2.467329999999999871e-02,3.411879999999999774e-02,2.843220000000000035e-03
1.665940000000000055e+03,5.535769000000000384e-01,2.528834680488426315e-02,5.897189999999999932e-01,2.511760000000000034e-02,3.614210000000000339e-02,2.933709999999999964e-03
1.674269999999999982e+03,5.373288000000000508e-01,2.508745167026934023e-02,5.744970000000000354e-01,2.490660000000000096e-02,3.716819999999999846e-02,3.006909999999999791e-03
1.682640000000000100e+03,5.545223000000000235e-01,2.548858294496773522e-02,5.899100000000000454e-01,2.532020000000000104e-02,3.538770000000000110e-02,2.924949999999999946e-03
1.691059999999999945e+03,5.576989999999999448e-01,2.568013733340419880e-02,5.941269999999999607e-01,2.550559999999999980e-02,3.642800000000000205e-02,2.988950000000000200e-03
1.699509999999999991e+03,5.531833999999999918e-01,2.561279086051342427e-02,5.860469999999999846e-01,2.545400000000000093e-02,3.286359999999999976e-02,2.847619999999999926e-03
1.708009999999999991e+03,5.652241999999999544e-01,2.608276970918732562e-02,6.021429999999999838e-01,2.590699999999999947e-02,3.691880000000000162e-02,3.022949999999999943e-03
1.716549999999999955e+03,5.669840000000000435e-01,2.609208519296416992e-02,6.016270000000000229e-01,2.592440000000000022e-02,3.464300000000000018e-02,2.953369999999999867e-03
1.725130000000000109e+03,5.555993000000000182e-01,2.603627809587230266e-02,5.927480000000000526e-01,2.585329999999999920e-02,3.714869999999999978e-02,3.081340000000000121e-03
1.733759999999999991e+03,5.405148999999999093e-01,2.567189080279051391e-02,5.730619999999999603e-01,2.551000000000000142e-02,3.254710000000000242e-02,2.878519999999999864e-03
1.742430000000000064e+03,5.312066000000000843e-01,2.554347276324031926e-02,5.646600000000000508e-01,2.537439999999999835e-02,3.345340000000000119e-02,2.934079999999999935e-03
1.751140000000000100e+03,5.529447000000000667e-01,2.605891564292152351e-02,5.845890000000000253e-01,2.590200000000000141e-02,3.164430000000000021e-02,2.855429999999999947e-03
1.759890000000000100e+03,5.011677999999999411e-01,2.507786455933598904e-02,5.350829999999999753e-01,2.490180000000000171e-02,3.391519999999999951e-02,2.966419999999999994e-03
1.768690000000000055e+03,5.296952000000000327e-01,2.580701235340697453e-02,5.637550000000000061e-01,2.563500000000000154e-02,3.405980000000000119e-02,2.974670000000000005e-03
1.777539999999999964e+03,5.304037999999999808e-01,2.585118553614901282e-02,5.618009999999999948e-01,2.569099999999999856e-02,3.139720000000000011e-02,2.873380000000000031e-03
1.786420000000000073e+03,5.376817999999999875e-01,2.606027382266924708e-02,5.659319999999999906e-01,2.591610000000000094e-02,2.825019999999999962e-02,2.737450000000000213e-03
1.795359999999999900e+03,5.007430999999999965e-01,2.542783284218495810e-02,5.350960000000000161e-01,2.524689999999999920e-02,3.435289999999999871e-02,3.027989999999999935e-03
1.804329999999999927e+03,5.071479999999999322e-01,2.568461525969193901e-02,5.429629999999999734e-01,2.549560000000000021e-02,3.581499999999999961e-02,3.110279999999999989e-03
1.813349999999999909e+03,5.167337000000000735e-01,2.600158842256372616e-02,5.521730000000000249e-01,2.581589999999999926e-02,3.543929999999999997e-02,3.101920000000000198e-03
1.822420000000000073e+03,4.707870000000000665e-01,2.513312820644497333e-02,5.097500000000000364e-01,2.492079999999999990e-02,3.896299999999999764e-02,3.260040000000000073e-03
1.831529999999999973e+03,4.786072000000000659e-01,2.541965451083078725e-02,5.175070000000000503e-01,2.520990000000000036e-02,3.889979999999999827e-02,3.258800000000000065e-03
1.840690000000000055e+03,4.941464999999999885e-01,2.583670809139585259e-02,5.312769999999999992e-01,2.563719999999999888e-02,3.713049999999999684e-02,3.204600000000000157e-03
1.849890000000000100e+03,4.353799999999999892e-01,2.431390444933927142e-02,4.682649999999999868e-01,2.412550000000000111e-02,3.288499999999999757e-02,3.020960000000000052e-03
1.859140000000000100e+03,4.648206999999999756e-01,2.510468667124925515e-02,4.980269999999999975e-01,2.491830000000000087e-02,3.320630000000000109e-02,3.053460000000000028e-03
1.868440000000000055e+03,4.762166000000000454e-01,2.567499144548250622e-02,5.149810000000000221e-01,2.546129999999999921e-02,3.876439999999999747e-02,3.305660000000000195e-03
1.877779999999999973e+03,4.578622999999999998e-01,2.533722710929710298e-02,4.971740000000000048e-01,2.511520000000000072e-02,3.931169999999999803e-02,3.346909999999999816e-03
1.887170000000000073e+03,4.618767999999999763e-01,2.535165861639825796e-02,4.944589999999999819e-01,2.516730000000000009e-02,3.258219999999999866e-02,3.051819999999999793e-03
1.896609999999999900e+03,4.647197000000000133e-01,2.547477984440493434e-02,4.971220000000000083e-01,2.528959999999999889e-02,3.240230000000000193e-02,3.066029999999999971e-03
1.906089999999999918e+03,4.884456999999999827e-01,2.609469888406455718e-02,5.208669999999999689e-01,2.591310000000000141e-02,3.242130000000000012e-02,3.073199999999999890e-03
1.915619999999999891e+03,4.722177000000000180e-01,2.585079267590260910e-02,5.060080000000000133e-01,2.566049999999999928e-02,3.379030000000000228e-02,3.130850000000000126e-03
1.925200000000000045e+03,4.911116000000000370e-01,2.646474148402738411e-02,5.259390000000000454e-01,2.627099999999999921e-02,3.482740000000000141e-02,3.196420000000000164e-03
1.934819999999999936e+03,4.762180999999999775e-01,2.614264447093293114e-02,5.094419999999999504e-01,2.595350000000000087e-02,3.322390000000000065e-02,3.139059999999999941e-03
1.944500000000000000e+03,4.178228999999999971e-01,2.477190813199499700e-02,4.533099999999999907e-01,2.455689999999999956e-02,3.548710000000000059e-02,3.256699999999999959e-03
1.954220000000000027e+03,4.437850999999999879e-01,2.553406135906311630e-02,4.780260000000000065e-01,2.533240000000000144e-02,3.424089999999999773e-02,3.202780000000000123e-03
1.963990000000000009e+03,4.476110000000000366e-01,2.569629441386636973e-02,4.843660000000000188e-01,2.547879999999999936e-02,3.675500000000000295e-02,3.336210000000000044e-03
1.973809999999999945e+03,4.653902999999999790e-01,2.621709062475087448e-02,4.978819999999999912e-01,2.602770000000000084e-02,3.249169999999999836e-02,3.145579999999999817e-03
1.983680000000000064e+03,4.663018999999999914e-01,2.643903923193125297e-02,5.027709999999999679e-01,2.622839999999999894e-02,3.646909999999999735e-02,3.330740000000000003e-03
1.993599999999999909e+03,4.367005000000000470e-01,2.559453103321293610e-02,4.721810000000000174e-01,2.538090000000000138e-02,3.548049999999999815e-02,3.299990000000000041e-03
2.003569999999999936e+03,4.391252999999999962e-01,2.570803517923725065e-02,4.711699999999999777e-01,2.551600000000000049e-02,3.204470000000000235e-02,3.136369999999999870e-03
2.013589999999999918e+03,4.379759999999999764e-01,2.587631541719184053e-02,4.737199999999999744e-01,2.566140000000000088e-02,3.574399999999999800e-02,3.328100000000000069e-03
2.023650000000000091e+03,4.528473000000000082e-01,2.623896056703466095e-02,4.859040000000000026e-01,2.604060000000000055e-02,3.305670000000000136e-02,3.220279999999999844e-03
2.033769999999999982e+03,4.460153000000000034e-01,2.610274545249215844e-02,4.762810000000000099e-01,2.591809999999999947e-02,3.026569999999999955e-02,3.099259999999999949e-03
2.043940000000000055e+03,4.100900000000000101e-01,2.536792628206925582e-02,4.436760000000000148e-01,2.515550000000000078e-02,3.358599999999999780e-02,3.276049999999999969e-03
2.054159999999999854e+03,4.284366000000000008e-01,2.608158020722862319e-02,4.657609999999999806e-01,2.585109999999999839e-02,3.732440000000000063e-02,3.459690000000000074e-03
2.064429999999999836e+03,4.245815000000000006e-01,2.595199513382545620e-02,4.614579999999999793e-01,2.572230000000000003e-02,3.687649999999999956e-02,3.445189999999999884e-03
2.074750000000000000e+03,4.118119000000000085e-01,2.555585331587462150e-02,4.452450000000000019e-01,2.534420000000000076e-02,3.343310000000000032e-02,3.282250000000000011e-03
2.085130000000000109e+03,4.092751000000000028e-01,2.567173921676519505e-02,4.420709999999999917e-01,2.546390000000000112e-02,3.279590000000000283e-02,3.260059999999999954e-03
2.095550000000000182e+03,4.328083999999999820e-01,2.627497360537018462e-02,4.633269999999999889e-01,2.608349999999999905e-02,3.051859999999999989e-02,3.166270000000000109e-03
2.106030000000000200e+03,4.562231999999999954e-01,2.704015121056093512e-02,4.879350000000000076e-01,2.684570000000000012e-02,3.171179999999999832e-02,3.236999999999999860e-03
2.116559999999999945e+03,4.289616000000000540e-01,2.662436902786806045e-02,4.662780000000000258e-01,2.638940000000000036e-02,3.731639999999999957e-02,3.529389999999999871e-03
2.127139999999999873e+03,4.170428000000000468e-01,2.628390523683457602e-02,4.545890000000000208e-01,2.604369999999999949e-02,3.754620000000000180e-02,3.545330000000000183e-03
2.137780000000000200e+03,4.056728000000000556e-01,2.617451625348785754e-02,4.445490000000000275e-01,2.592279999999999932e-02,3.887619999999999965e-02,3.621290000000000099e-03
2.148469999999999800e+03,4.046499000000000068e-01,2.603918141893865265e-02,4.388710000000000111e-01,2.581550000000000164e-02,3.422109999999999735e-02,3.405720000000000101e-03
2.159210000000000036e+03,4.296110999999999680e-01,2.671382594678082048e-02,4.620159999999999823e-01,2.650610000000000119e-02,3.240490000000000037e-02,3.324929999999999813e-03
2.170010000000000218e+03,3.766182999999999614e-01,2.528821453962497648e-02,4.101179999999999826e-01,2.505929999999999963e-02,3.349970000000000031e-02,3.394889999999999800e-03
2.180860000000000127e+03,3.788020999999999749e-01,2.559949949242172271e-02,4.169249999999999901e-01,2.533960000000000032e-02,3.812290000000000123e-02,3.638549999999999944e-03
2.191760000000000218e+03,3.966301999999999883e-01,2.613070832289281914e-02,4.332010000000000027e-01,2.588620000000000157e-02,3.657080000000000053e-02,3.566310000000000053e-03
2.202719999999999800e+03,3.777943000000000273e-01,2.549972515887965335e-02,4.085710000000000175e-01,2.528870000000000076e-02,3.077670000000000058e-02,3.273780000000000006e-03
2.213730000000000018e+03,3.923389999999999933e-01,2.614865983167206226e-02,4.245079999999999965e-01,2.593169999999999850e-02,3.216900000000000315e-02,3.361450000000000202e-03
2.224800000000000182e+03,4.082736000000000143e-01,2.672935114836310147e-02,4.431019999999999959e-01,2.649709999999999913e-02,3.482840000000000241e-02,3.515949999999999891e-03
2.235929999999999836e+03,4.192221000000000419e-01,2.723444771213288235e-02,4.575060000000000238e-01,2.698199999999999904e-02,3.828390000000000265e-02,3.699570000000000115e-03
2.247110000000000127e+03,3.924900000000000055e-01,2.660743370420379228e-02,4.330910000000000037e-01,2.633119999999999905e-02,4.060099999999999820e-02,3.824059999999999786e-03
2.258340000000000146e+03,3.548122000000000220e-01,2.554842534722052277e-02,3.952579999999999982e-01,2.525960000000000011e-02,4.044579999999999703e-02,3.830749999999999954e-03
2.269630000000000109e+03,3.546690000000000120e-01,2.541521262944695242e-02,3.898289999999999811e-01,2.516339999999999896e-02,3.515999999999999681e-02,3.568800000000000010e-03
2.280980000000000018e+03,3.886856000000000200e-01,2.644042849289889724e-02,4.216190000000000215e-01,2.621379999999999891e-02,3.293340000000000156e-02,3.454410000000000206e-03
2.292389999999999873e+03,3.676802000000000126e-01,2.599440336442442739e-02,4.044599999999999862e-01,2.573200000000000140e-02,3.677980000000000138e-02,3.684180000000000007e-03
2.303849999999999909e+03,3.642169999999999574e-01,2.617740589387917288e-02,4.081739999999999813e-01,2.586460000000000148e-02,4.395700000000000301e-02,4.034730000000000261e-03
2.315369999999999891e+03,3.601855999999999947e-01,2.589486515226716024e-02,4.001879999999999882e-01,2.560590000000000088e-02,4.000240000000000046e-02,3.857709999999999872e-03
2.326940000000000055e+03,3.666288999999999798e-01,2.625068551573653611e-02,4.064169999999999727e-01,2.596650000000000000e-02,3.978809999999999986e-02,3.852190000000000128e-03
2.338579999999999927e+03,3.555618999999999863e-01,2.583897717635897512e-02,3.884980000000000100e-01,2.559960000000000013e-02,3.293610000000000287e-02,3.509019999999999848e-03
2.350269999999999982e+03,3.486770000000000147e-01,2.564236330333068137e-02,3.809549999999999881e-01,2.540330000000000019e-02,3.227800000000000114e-02,3.493299999999999964e-03
2.362019999999999982e+03,3.723184000000000493e-01,2.649948744663564032e-02,4.056640000000000246e-01,2.625819999999999890e-02,3.334560000000000302e-02,3.567879999999999836e-03
2.373829999999999927e+03,3.834797999999999818e-01,2.699661720665202241e-02,4.178859999999999797e-01,2.675019999999999828e-02,3.440619999999999790e-02,3.639250000000000124e-03
2.385699999999999818e+03,3.885359999999999925e-01,2.708445320922133956e-02,4.210610000000000186e-01,2.685080000000000106e-02,3.252499999999999836e-02,3.549950000000000067e-03
2.397630000000000109e+03,3.242065000000000086e-01,2.512007579787330427e-02,3.573080000000000145e-01,2.486330000000000137e-02,3.310149999999999898e-02,3.582530000000000003e-03
2.409619999999999891e+03,3.730192999999999981e-01,2.691059650133382011e-02,4.093559999999999977e-01,2.664800000000000155e-02,3.633669999999999956e-02,3.750240000000000171e-03
2.421670000000000073e+03,3.527436999999999934e-01,2.621911461663227125e-02,3.859400000000000053e-01,2.597100000000000103e-02,3.319629999999999803e-02,3.598490000000000195e-03
2.433769999999999982e+03,3.619158999999999571e-01,2.651199502356622190e-02,3.931819999999999760e-01,2.628000000000000128e-02,3.126609999999999806e-02,3.499640000000000042e-03
2.445940000000000055e+03,3.338995000000000157e-01,2.588926625616299465e-02,3.693480000000000096e-01,2.561559999999999879e-02,3.544850000000000084e-02,3.754350000000000048e-03
2.458170000000000073e+03,3.278627000000000069e-01,2.565130911219932336e-02,3.597009999999999930e-01,2.540200000000000097e-02,3.183829999999999993e-02,3.567639999999999961e-03
2.470460000000000036e+03,3.838743000000000016e-01,2.738493658565599106e-02,4.105079999999999840e-01,2.718900000000000136e-02,2.663369999999999974e-02,3.270019999999999784e-03
2.482820000000000164e+03,3.796259000000000161e-01,2.739051926402455428e-02,4.091609999999999969e-01,2.717380000000000143e-02,2.953510000000000163e-02,3.438769999999999848e-03
2.495230000000000018e+03,3.523562000000000083e-01,2.688703272277549045e-02,3.890640000000000209e-01,2.660739999999999980e-02,3.670779999999999876e-02,3.867660000000000195e-03
2.507710000000000036e+03,3.729924000000000017e-01,2.753543363036979608e-02,4.057359999999999856e-01,2.729109999999999869e-02,3.274359999999999771e-02,3.660050000000000196e-03
2.520250000000000000e+03,3.112781999999999494e-01,2.546843740345292734e-02,3.458359999999999768e-01,2.518890000000000018e-02,3.455779999999999963e-02,3.763059999999999929e-03
2.532849999999999909e+03,3.166653999999999858e-01,2.581851647059722060e-02,3.521400000000000086e-01,2.553419999999999995e-02,3.547460000000000196e-02,3.821049999999999881e-03
2.545510000000000218e+03,4.035944999999999672e-01,2.876355919173425452e-02,4.365709999999999869e-01,2.852510000000000115e-02,3.297649999999999887e-02,3.696080000000000025e-03
2.558239999999999782e+03,3.663307999999999565e-01,2.776126585951188205e-02,4.023499999999999854e-01,2.748839999999999964e-02,3.601920000000000122e-02,3.882749999999999917e-03
2.571030000000000200e+03,3.389417000000000124e-01,2.676714750982069069e-02,3.734649999999999914e-01,2.649309999999999859e-02,3.452329999999999982e-02,3.820449999999999974e-03
2.583880000000000109e+03,3.605231000000000408e-01,2.762278375679033671e-02,3.952280000000000237e-01,2.735550000000000134e-02,3.470489999999999686e-02,3.833379999999999947e-03
2.596800000000000182e+03,3.686770999999999798e-01,2.789044192663321653e-02,4.006299999999999861e-01,2.764490000000000003e-02,3.195289999999999936e-02,3.692729999999999971e-03
2.609789999999999964e+03,3.476517000000000079e-01,2.731599814797365175e-02,3.806950000000000056e-01,2.705640000000000128e-02,3.304329999999999767e-02,3.756989999999999982e-03
2.622840000000000146e+03,3.162007000000000012e-01,2.646172110477509887e-02,3.546570000000000000e-01,2.614409999999999998e-02,3.845629999999999882e-02,4.087630000000000083e-03
2.635949999999999818e+03,3.280232999999999621e-01,2.669021301867971138e-02,3.615439999999999765e-01,2.641359999999999889e-02,3.352070000000000050e-02,3.832649999999999946e-03
2.649130000000000109e+03,3.744786999999999977e-01,2.845861198377215226e-02,4.114559999999999884e-01,2.817350000000000063e-02,3.697729999999999767e-02,4.018270000000000002e-03
2.662380000000000109e+03,3.543083000000000204e-01,2.799349676942128676e-02,3.935690000000000022e-01,2.768280000000000046e-02,3.926070000000000254e-02,4.159140000000000406e-03
2.675690000000000055e+03,3.688578000000000134e-01,2.848538541010986469e-02,4.018209999999999837e-01,2.822819999999999843e-02,3.296319999999999806e-02,3.819149999999999889e-03
2.689070000000000164e+03,3.280887999999999582e-01,2.690378167767683987e-02,3.594129999999999825e-01,2.664479999999999973e-02,3.132420000000000343e-02,3.723989999999999939e-03
2.702510000000000218e+03,3.294696999999999765e-01,2.712870794792114626e-02,3.621269999999999767e-01,2.685939999999999855e-02,3.265730000000000022e-02,3.813060000000000060e-03
2.716019999999999982e+03,3.457778000000000240e-01,2.769672101802666403e-02,3.770160000000000178e-01,2.744419999999999846e-02,3.123820000000000069e-02,3.731519999999999889e-03
2.729610000000000127e+03,3.505238999999999994e-01,2.793095737875986306e-02,3.812240000000000073e-01,2.768270000000000106e-02,3.070010000000000100e-02,3.715710000000000107e-03
2.743250000000000000e+03,3.255178000000000238e-01,2.718889656042701441e-02,3.589720000000000133e-01,2.690889999999999949e-02,3.345420000000000338e-02,3.891939999999999983e-03
2.756969999999999800e+03,3.457218000000000235e-01,2.801333042449790506e-02,3.781470000000000109e-01,2.774959999999999927e-02,3.242520000000000124e-02,3.834890000000000087e-03
2.770750000000000000e+03,3.515212999999999810e-01,2.836064423460087774e-02,3.847949999999999982e-01,2.809079999999999910e-02,3.327370000000000327e-02,3.902960000000000023e-03
2.784610000000000127e+03,3.437545999999999657e-01,2.789090881947735995e-02,3.730899999999999772e-01,2.764979999999999868e-02,2.933540000000000106e-02,3.659420000000000034e-03
2.798530000000000200e+03,3.605002999999999957e-01,2.850872605168459570e-02,3.863269999999999760e-01,2.830030000000000046e-02,2.582670000000000105e-02,3.441000000000000048e-03
2.812519999999999982e+03,3.993284999999999751e-01,3.016532185957245676e-02,4.291059999999999874e-01,2.993499999999999980e-02,2.977749999999999841e-02,3.720540000000000045e-03
2.826590000000000146e+03,3.879491999999999940e-01,2.982852024428298693e-02,4.179350000000000009e-01,2.959089999999999984e-02,2.998579999999999995e-02,3.757560000000000067e-03
2.840719999999999800e+03,3.734926000000000079e-01,2.950611132874679868e-02,4.066210000000000102e-01,2.924010000000000151e-02,3.312840000000000229e-02,3.953120000000000071e-03
2.854920000000000073e+03,3.777698999999999918e-01,2.976190951898248158e-02,4.102390000000000203e-01,2.950240000000000154e-02,3.246910000000000074e-02,3.921690000000000245e-03
2.869199999999999818e+03,4.030682999999999905e-01,3.067158637736398449e-02,4.338409999999999767e-01,3.043059999999999862e-02,3.077270000000000005e-02,3.837290000000000145e-03
2.883539999999999964e+03,3.878019999999999801e-01,3.028593500261135898e-02,4.208589999999999831e-01,3.002039999999999917e-02,3.305700000000000305e-02,4.001679999999999647e-03
2.897960000000000036e+03,3.859293000000000307e-01,3.008965875749341004e-02,4.160360000000000169e-01,2.984699999999999853e-02,3.010670000000000013e-02,3.813679999999999848e-03
2.912449999999999818e+03,4.094467999999999996e-01,3.104300836942353731e-02,4.395890000000000075e-01,3.080499999999999905e-02,3.014220000000000094e-02,3.836710000000000120e-03
2.927010000000000218e+03,4.369450000000000278e-01,3.217875174587261911e-02,4.709880000000000178e-01,3.191940000000000055e-02,3.404299999999999687e-02,4.077250000000000145e-03
2.941650000000000091e+03,4.477530000000000121e-01,3.269860124240790700e-02,4.831340000000000079e-01,3.243109999999999743e-02,3.538100000000000273e-02,4.173999999999999759e-03
2.956360000000000127e+03,4.389181000000000332e-01,3.252572181239948845e-02,4.723260000000000236e-01,3.227080000000000226e-02,3.340789999999999732e-02,4.064240000000000214e-03
2.971139999999999873e+03,4.386786000000000296e-01,3.295651545810024396e-02,4.783760000000000234e-01,3.265830000000000122e-02,3.969740000000000074e-02,4.423500000000000348e-03
2.985989999999999782e+03,4.486233000000000026e-01,3.286395962997155223e-02,4.809800000000000186e-01,3.262029999999999791e-02,3.235670000000000213e-02,3.994479999999999906e-03
3.000920000000000073e+03,4.902760999999999370e-01,3.457453590162130191e-02,5.275459999999999594e-01,3.430450000000000166e-02,3.726990000000000164e-02,4.312749999999999743e-03
3.015929999999999836e+03,5.081778000000000128e-01,3.503886265113210358e-02,5.388990000000000169e-01,3.481680000000000191e-02,3.072120000000000059e-02,3.938569999999999745e-03
3.031010000000000218e+03,4.676770000000000094e-01,3.375337984451927398e-02,4.979700000000000237e-01,3.352360000000000062e-02,3.029300000000000048e-02,3.931780000000000171e-03
3.046159999999999854e+03,4.457886999999999822e-01,3.323788667454054269e-02,4.779329999999999967e-01,3.298949999999999799e-02,3.214430000000000065e-02,4.055859999999999674e-03
3.061389999999999873e+03,4.758378999999999803e-01,3.408145048340666117e-02,5.039219999999999811e-01,3.386879999999999752e-02,2.808410000000000073e-02,3.801269999999999823e-03
3.076699999999999818e+03,4.793872000000000133e-01,3.433127906753402625e-02,5.076720000000000121e-01,3.411979999999999874e-02,2.828479999999999883e-02,3.804730000000000091e-03
3.092079999999999927e+03,4.779033999999999782e-01,3.453218698536772435e-02,5.066439999999999833e-01,3.431630000000000097e-02,2.874060000000000156e-02,3.855320000000000188e-03
3.107539999999999964e+03,4.863825999999999983e-01,3.540962316173951879e-02,5.262959999999999861e-01,3.511489999999999750e-02,3.991340000000000166e-02,4.559080000000000077e-03
3.123079999999999927e+03,5.479576000000000446e-01,3.722315286883151608e-02,5.840060000000000251e-01,3.696870000000000017e-02,3.604840000000000128e-02,4.344920000000000379e-03
3.138699999999999818e+03,5.073784000000000072e-01,3.600820611905569679e-02,5.417410000000000281e-01,3.575779999999999931e-02,3.436260000000000009e-02,4.239180000000000378e-03
3.154389999999999873e+03,5.141335999999999684e-01,3.645502752401786478e-02,5.524270000000000014e-01,3.617719999999999964e-02,3.829339999999999827e-02,4.492130000000000428e-03
3.170159999999999854e+03,5.407213000000000713e-01,3.731425207732295274e-02,5.762500000000000400e-01,3.705950000000000216e-02,3.552870000000000333e-02,4.352800000000000419e-03
3.186010000000000218e+03,4.745063000000000475e-01,3.520985038642453213e-02,5.103210000000000246e-01,3.493489999999999790e-02,3.581469999999999793e-02,4.391619999999999725e-03
3.201940000000000055e+03,5.073315999999999937e-01,3.663803757506807479e-02,5.458669999999999911e-01,3.635379999999999862e-02,3.853539999999999743e-02,4.554889999999999807e-03
3.217949999999999818e+03,5.161854999999999638e-01,3.707238884910979415e-02,5.569129999999999914e-01,3.677079999999999932e-02,4.072749999999999981e-02,4.719140000000000140e-03
3.234039999999999964e+03,5.280121999999999316e-01,3.737195031375938753e-02,5.649509999999999810e-01,3.709910000000000291e-02,3.693880000000000080e-02,4.507709999999999842e-03
3.250210000000000036e+03,5.562721000000000471e-01,3.833262347286577054e-02,5.905000000000000249e-01,3.808729999999999755e-02,3.422789999999999860e-02,4.329849999999999671e-03
3.266469999999999800e+03,5.864837000000000522e-01,3.960925801807072683e-02,6.241900000000000226e-01,3.934730000000000172e-02,3.770629999999999815e-02,4.547889999999999745e-03
3.282800000000000182e+03,5.587453000000000003e-01,3.875599465216832823e-02,5.970900000000000096e-01,3.848010000000000319e-02,3.834470000000000239e-02,4.616170000000000169e-03
3.299210000000000036e+03,5.371780999999999917e-01,3.807607886275187620e-02,5.699290000000000189e-01,3.783399999999999958e-02,3.275089999999999946e-02,4.286749999999999762e-03
3.315710000000000036e+03,5.384252999999999956e-01,3.826767217525126746e-02,5.746299999999999741e-01,3.799929999999999974e-02,3.620469999999999938e-02,4.524150000000000220e-03
3.332289999999999964e+03,5.428280000000000882e-01,3.854691428648990975e-02,5.798680000000000501e-01,3.827259999999999690e-02,3.703999999999999654e-02,4.590499999999999962e-03
3.348949999999999818e+03,4.851244000000000112e-01,3.643775749067030417e-02,5.186910000000000132e-01,3.617480000000000001e-02,3.356660000000000199e-02,4.369669999999999978e-03
3.365690000000000055e+03,4.858573999999999948e-01,3.650974190995603247e-02,5.166180000000000216e-01,3.626660000000000300e-02,3.076059999999999905e-02,4.206539999999999932e-03
3.382519999999999982e+03,4.642797999999999647e-01,3.609761114117664149e-02,4.988969999999999794e-01,3.581970000000000293e-02,3.461720000000000075e-02,4.470639999999999684e-03
3.399429999999999836e+03,4.666169999999999485e-01,3.635591271428074284e-02,5.020869999999999500e-01,3.607230000000000159e-02,3.547000000000000153e-02,4.532279999999999642e-03
3.416429999999999836e+03,4.987304999999999655e-01,3.751079741696249081e-02,5.307159999999999656e-01,3.726109999999999839e-02,3.198550000000000004e-02,4.320919999999999796e-03
3.433510000000000218e+03,4.653584000000000054e-01,3.654840415695327638e-02,4.990930000000000089e-01,3.627489999999999881e-02,3.373459999999999653e-02,4.462899999999999680e-03
3.450679999999999836e+03,4.792601000000000222e-01,3.701002197093241491e-02,5.143710000000000226e-01,3.672960000000000114e-02,3.511090000000000044e-02,4.547329999999999602e-03
3.467929999999999836e+03,4.819092999999999294e-01,3.698592556657735037e-02,5.118819999999999482e-01,3.674530000000000157e-02,2.997270000000000142e-02,4.212079999999999991e-03
3.485269999999999982e+03,4.931795999999999403e-01,3.771696827151407860e-02,5.248819999999999597e-01,3.746569999999999762e-02,3.170239999999999864e-02,4.346380000000000382e-03
